pelicula,genero,duracion,minutosVistos,porcentajeVisto,numeroVistas,calificacionUsuario,clasificacion
Coco,Infantil,105,96.0,91.42857142857143,2.0,2.858093510138179,1
Pulp Fiction,Crimen,154,2.0,1.2987012987012987,0.0,2.9249138713683114,0
Avengers: Endgame,Accion,181,90.0,49.72375690607735,0.0,4.024201533475587,0
Pulp Fiction,Crimen,154,55.0,35.714285714285715,2.0,3.9299116371438485,1
Interstellar,Ciencia Ficcion,169,34.0,20.118343195266274,4.0,2.324932200980869,0
Pulp Fiction,Crimen,154,69.0,44.8051948051948,7.0,1.030949255465981,0
Interstellar,Ciencia Ficcion,169,64.2146,37.996804733727814,2.0,4.75339797413833,1
Gladiator,Accion,155,75.0,48.38709677419355,7.0,1.1516369479492647,0
Gladiator,Accion,155,24.0,15.483870967741936,1.0,1.6641676542155373,-1
Fight Club,Drama,139,60.0,43.16546762589928,3.0,3.3095680344909653,0
La La Land,Musical,128,17.0,13.28125,6.0,1.0,-1
Inception,Ciencia Ficcion,148,131.0,88.51351351351352,3.0,1.928955628121483,1
Forrest Gump,Drama,142,122.0,85.91549295774648,3.0,3.418007729396286,1
Forrest Gump,Drama,142,63.0,44.36619718309859,0.0,4.874055817615022,1
Coco,Infantil,105,78.0,74.28571428571429,0.0,2.9415701874748796,0
The Shawshank Redemption,Suspenso,144,21.0,14.583333333333334,1.0,1.3152278272235431,-1
The Shawshank Redemption,Suspenso,144,129.0,89.58333333333334,0.0,5.0,1
The Dark Knight,Accion,152,66.0,43.42105263157895,3.0,3.018953072252557,0
The Matrix,Ciencia Ficcion,136,54.0,39.705882352941174,1.0,3.8875459670723043,0
Fight Club,Drama,139,25.0,17.985611510791365,5.0,3.2790017904087057,0
The Dark Knight,Accion,152,68.0,44.73684210526316,0.0,1.5609356306038258,0
The Dark Knight,Accion,152,55.0,36.18421052631579,1.0,3.997305864129261,1
The Godfather,Crimen,175,33.0,18.857142857142858,4.0,3.887181628783447,0
Coco,Infantil,105,55.0,52.38095238095239,0.0,4.3327047332911555,1
The Godfather,Crimen,175,49.0,28.000000000000004,5.0,3.9209647199625817,0
The Lord of the Rings,Fantasia,178,152.0,85.39325842696628,1.0,2.5718095233032674,1
Coco,Infantil,105,105.0,100.0,6.0,3.710583020654253,1
The Dark Knight,Accion,152,106.0,69.73684210526315,5.0,3.4082809004263734,0
Pulp Fiction,Crimen,154,111.0,72.07792207792207,3.0,3.5168850662785656,0
The Matrix,Ciencia Ficcion,136,1.0,0.7352941176470588,2.0,2.078698181664543,-1
La La Land,Musical,128,54.0,42.1875,2.0,2.2823147098797794,0
Fight Club,Drama,139,42.0,30.215827338129497,6.0,4.572115017482413,1
Coco,Infantil,105,44.0,41.904761904761905,0.0,1.7996708238025483,0
La La Land,Musical,128,23.0,17.96875,1.0,2.4081941912027562,0
The Dark Knight,Accion,152,36.0,23.684210526315788,9.0,3.687130565772651,1
Avengers: Endgame,Accion,181,52.0,28.7292817679558,3.0,4.226012560187152,1
Titanic,Romance,195,77.0,39.48717948717949,0.0,4.720907275726803,1
Forrest Gump,Drama,142,79.0,55.633802816901415,0.0,4.159933203229451,1
The Matrix,Ciencia Ficcion,136,136.0,100.0,0.0,2.628926505428201,1
The Godfather,Crimen,175,53.0,30.28571428571429,3.0,2.936630828453304,0
The Lord of the Rings,Fantasia,178,77.0,43.258426966292134,1.0,1.8593244672746307,0
Forrest Gump,Drama,142,132.0,92.95774647887323,6.0,2.947361457868949,1
La La Land,Musical,128,108.0,84.375,0.0,3.668816302701293,1
Coco,Infantil,105,30.0,28.57142857142857,5.0,4.739339542805771,1
The Godfather,Crimen,175,148.0,84.57142857142857,4.0,4.847470979611706,1
The Godfather,Crimen,175,54.0,30.857142857142854,0.0,3.993337762759948,0
The Matrix,Ciencia Ficcion,136,40.0,29.411764705882355,0.0,1.9342681936553516,-1
The Godfather,Crimen,175,76.0,43.42857142857143,0.0,3.4618577677191693,0
La La Land,Musical,128,103.0,80.46875,3.0,4.302985848898224,1
Titanic,Romance,195,78.0,40.0,0.0,1.987289053881308,0
Gladiator,Accion,155,44.0,28.387096774193548,8.0,3.2250785036643785,0
The Lord of the Rings,Fantasia,178,132.0,74.15730337078652,2.0,1.3799152801527201,0
Inception,Ciencia Ficcion,148,123.0,83.1081081081081,7.0,3.4052046964603493,1
La La Land,Musical,128,93.0,72.65625,3.0,3.464726321526178,0
Gladiator,Accion,155,12.0,7.741935483870968,6.0,5.0,1
La La Land,Musical,128,24.0,18.75,3.0,3.4152028723987975,0
Inception,Ciencia Ficcion,148,94.0,63.51351351351351,3.0,4.153643518032366,0
The Shawshank Redemption,Suspenso,144,71.0,49.30555555555556,1.0,1.3099776117982338,0
Avengers: Endgame,Accion,181,20.0,11.049723756906078,6.0,1.107350496181901,-1
The Shawshank Redemption,Suspenso,144,25.0,17.36111111111111,2.0,2.3941959059779863,-1
The Godfather,Crimen,175,138.0,78.85714285714286,5.0,4.158019449785174,1
Fight Club,Drama,139,124.0,89.20863309352518,4.0,2.3254442867825036,1
Fight Club,Drama,139,93.0,66.90647482014388,4.0,4.517721719548399,1
Inception,Ciencia Ficcion,148,37.0,25.0,0.0,1.8547150045904965,-1
Forrest Gump,Drama,142,64.0,45.07042253521127,0.0,1.2948220937884931,0
The Matrix,Ciencia Ficcion,136,27.0,19.852941176470587,0.0,2.2788001342787214,0
The Godfather,Crimen,175,29.0,16.57142857142857,1.0,3.108762775736477,0
The Matrix,Ciencia Ficcion,136,68.0,50.0,5.0,3.439831401883876,0
Gladiator,Accion,155,37.0,23.870967741935484,3.0,3.345988565103261,0
Fight Club,Drama,139,7.0,5.0359712230215825,2.0,1.7453961753325085,-1
Pulp Fiction,Crimen,154,18.0,11.688311688311687,1.0,3.651106468810639,0
The Lord of the Rings,Fantasia,178,28.0,15.730337078651685,4.0,3.5168106222588604,0
Gladiator,Accion,155,44.0,28.387096774193548,2.0,4.994384652547054,1
Avengers: Endgame,Accion,181,18.0,9.94475138121547,0.0,1.0,-1
The Lord of the Rings,Fantasia,178,50.0,28.08988764044944,3.0,1.3939159844885483,-1
Titanic,Romance,195,8.0,4.102564102564102,0.0,4.530846011317045,1
Gladiator,Accion,155,95.0,61.29032258064516,0.0,2.6732142672335932,0
Inception,Ciencia Ficcion,148,2.0,1.3513513513513513,2.0,1.6010704806854976,-1
Titanic,Romance,195,68.0,34.87179487179487,2.0,2.6307186352184,0
Interstellar,Ciencia Ficcion,169,119.0,70.41420118343196,5.0,4.677761163311658,1
Gladiator,Accion,155,12.0,7.741935483870968,0.0,1.5240334038011807,-1
Titanic,Romance,195,71.0,36.41025641025641,4.0,3.970494947374364,0
The Godfather,Crimen,175,158.0,90.28571428571428,2.0,3.3768646309156507,1
The Lord of the Rings,Fantasia,178,25.0,14.04494382022472,4.0,3.353195667501591,0
The Dark Knight,Accion,152,81.0,53.289473684210535,1.0,3.176576653716057,0
The Dark Knight,Accion,152,111.0,73.02631578947368,1.0,4.608384058119077,1
The Godfather,Crimen,175,79.0,45.14285714285714,6.0,3.282640207572813,0
La La Land,Musical,128,59.0,46.09375,5.0,4.2254375786133656,1
Interstellar,Ciencia Ficcion,169,2.0,1.183431952662722,6.0,1.3099390792116448,-1
Avengers: Endgame,Accion,181,99.0,54.69613259668509,0.0,4.560246108454814,1
Interstellar,Ciencia Ficcion,169,8.0,4.733727810650888,3.0,4.052824530109117,0
Inception,Ciencia Ficcion,148,16.0,10.81081081081081,1.0,3.6748027378366346,0
Fight Club,Drama,139,19.0,13.66906474820144,3.0,1.305341224971767,-1
The Matrix,Ciencia Ficcion,136,51.0,37.5,5.0,2.3621107585300707,0
The Lord of the Rings,Fantasia,178,130.0,73.03370786516854,6.0,4.842675065449544,1
Interstellar,Ciencia Ficcion,169,7.0,4.142011834319527,5.0,2.4419243087130464,-1
Pulp Fiction,Crimen,154,137.0,88.96103896103897,5.0,4.863109751105341,1
Inception,Ciencia Ficcion,148,148.0,100.0,0.0,1.1109909656236674,1
The Shawshank Redemption,Suspenso,144,20.0,13.88888888888889,4.0,3.442917870884068,0
Forrest Gump,Drama,142,8.0,5.633802816901409,4.0,5.0,1
The Shawshank Redemption,Suspenso,144,35.0,24.305555555555554,4.0,4.750509160449678,1
Avengers: Endgame,Accion,181,72.0,39.77900552486188,4.0,5.0,1
Inception,Ciencia Ficcion,148,68.0,45.94594594594595,5.0,4.219542303702022,0
The Lord of the Rings,Fantasia,178,101.0,56.74157303370787,4.0,2.627765956915259,0
Titanic,Romance,195,106.0,54.35897435897436,3.0,3.422520802658066,0
Gladiator,Accion,155,83.0,53.5483870967742,0.0,3.008933156026841,0
The Matrix,Ciencia Ficcion,136,107.0,78.67647058823529,1.0,4.611162355237491,1
Forrest Gump,Drama,142,73.0,51.40845070422535,3.0,2.9539954998556546,0
The Shawshank Redemption,Suspenso,144,144.0,100.0,3.0,1.1528988352572211,1
La La Land,Musical,128,41.0,32.03125,4.0,1.39271878657856,-1
Forrest Gump,Drama,142,135.0,95.07042253521126,0.0,3.304288677454391,1
Pulp Fiction,Crimen,154,13.0,8.441558441558442,2.0,1.6167233138538517,-1
Pulp Fiction,Crimen,154,20.0,12.987012987012985,3.0,4.372139274335992,1
Titanic,Romance,195,172.0,88.2051282051282,5.0,3.103458548586959,1
Avengers: Endgame,Accion,181,56.0,30.939226519337016,0.0,1.422653727265455,-1
Pulp Fiction,Crimen,154,51.0,33.116883116883116,0.0,2.2078029850006815,0
Inception,Ciencia Ficcion,148,34.0,22.972972972972975,3.0,2.3569953838561806,-1
The Matrix,Ciencia Ficcion,136,88.0,64.70588235294117,7.0,3.543452758360559,0
The Lord of the Rings,Fantasia,178,9.0,5.056179775280898,3.0,3.3610857768191957,0
Titanic,Romance,195,33.0,16.923076923076923,1.0,1.8817839993943113,-1
Inception,Ciencia Ficcion,148,135.0,91.21621621621621,0.0,3.922014920041925,1
The Dark Knight,Accion,152,152.0,100.0,2.0,2.689139730249794,1
La La Land,Musical,128,42.0,32.8125,0.0,2.1751588179119157,-1
Gladiator,Accion,155,105.0,67.74193548387096,2.0,1.8053826369573693,0
Coco,Infantil,105,30.0,28.57142857142857,6.0,4.549885699891799,1
Gladiator,Accion,155,37.0,23.870967741935484,1.0,4.991020084621004,1
Pulp Fiction,Crimen,154,131.0,85.06493506493507,6.0,3.2425201933621794,1
The Dark Knight,Accion,152,11.0,7.236842105263158,1.0,4.1670233717653185,1
Interstellar,Ciencia Ficcion,169,119.0,70.41420118343196,1.0,3.2324745668520816,0
Interstellar,Ciencia Ficcion,169,148.0,87.57396449704143,4.0,3.4230096137693344,1
The Lord of the Rings,Fantasia,178,109.0,61.23595505617978,9.0,3.638509443326912,0
Pulp Fiction,Crimen,154,47.0,30.519480519480517,5.0,2.3571229412158616,-1
The Shawshank Redemption,Suspenso,144,14.0,9.722222222222223,6.0,1.8473742972959324,-1
Inception,Ciencia Ficcion,148,67.0,45.27027027027027,0.0,1.0,0
Pulp Fiction,Crimen,154,122.0,79.22077922077922,0.0,3.6293920941611977,0
Fight Club,Drama,139,14.0,10.071942446043165,0.0,2.291542863288154,-1
Forrest Gump,Drama,142,114.0,80.28169014084507,2.0,1.8408063870941338,1
The Lord of the Rings,Fantasia,178,8.0,4.49438202247191,7.0,2.368591580582029,0
Gladiator,Accion,155,72.0,46.45161290322581,5.0,4.063011600302566,1
Interstellar,Ciencia Ficcion,169,44.0,26.035502958579883,3.0,4.462795935138618,1
La La Land,Musical,128,57.0,44.53125,2.0,1.816707613171865,0
The Godfather,Crimen,175,18.0,10.285714285714285,2.0,4.515137223113571,1
Coco,Infantil,105,74.0,70.47619047619048,0.0,2.0911080649841907,0
Interstellar,Ciencia Ficcion,169,73.0,43.19526627218935,4.0,4.986982490660258,1
The Lord of the Rings,Fantasia,178,42.0,23.595505617977526,2.0,3.413467337809589,0
Gladiator,Accion,155,58.0,37.41935483870968,5.0,1.7108842578149601,-1
The Lord of the Rings,Fantasia,178,63.0,35.39325842696629,0.0,4.556534533194849,1
Forrest Gump,Drama,142,134.0,94.36619718309859,0.0,2.81460116957275,1
Gladiator,Accion,155,30.0,19.35483870967742,6.0,1.4763315840988511,-1
Avengers: Endgame,Accion,181,80.0,44.19889502762431,0.0,1.7849199876017015,0
The Godfather,Crimen,175,28.0,16.0,3.0,3.6702713116559615,0
Pulp Fiction,Crimen,154,14.0,9.090909090909092,2.0,1.792459451936205,-1
Avengers: Endgame,Accion,181,75.0,41.43646408839779,6.0,3.0811807407404137,0
The Dark Knight,Accion,152,40.0,26.31578947368421,7.0,4.295318581430037,1
La La Land,Musical,128,104.0,81.25,2.0,2.757459685650428,1
The Godfather,Crimen,175,2.0,1.1428571428571428,5.0,4.305556383428055,1
Gladiator,Accion,155,89.0,57.41935483870968,5.0,2.642860632697676,0
Gladiator,Accion,155,65.0,41.935483870967744,0.0,3.741791631820871,1
Fight Club,Drama,139,23.0,16.546762589928058,2.0,2.7013790290958033,0
Titanic,Romance,195,31.0,15.897435897435896,7.0,5.0,1
Fight Club,Drama,139,104.0,74.82014388489209,8.0,4.75748463900956,1
The Matrix,Ciencia Ficcion,136,59.0,43.38235294117647,1.0,1.1438108432904879,0
Fight Club,Drama,139,14.0,10.071942446043165,3.0,2.1566622433936864,-1
Inception,Ciencia Ficcion,148,87.0,58.78378378378378,2.0,4.837664981482035,1
The Dark Knight,Accion,152,32.0,21.052631578947366,2.0,2.977271725725575,0
Avengers: Endgame,Accion,181,109.0,60.22099447513812,3.0,3.030809050939867,0
Forrest Gump,Drama,142,71.0,50.0,1.0,1.5298148164132288,0
Avengers: Endgame,Accion,181,128.0,70.71823204419888,1.0,4.538840808851994,1
Avengers: Endgame,Accion,181,110.0,60.773480662983424,4.0,3.254338692241813,0
The Godfather,Crimen,175,34.0,19.428571428571427,4.0,1.8415853265116093,-1
Gladiator,Accion,155,4.0,2.5806451612903225,3.0,4.629200484823408,1
The Matrix,Ciencia Ficcion,136,52.0,38.23529411764706,0.0,4.535467486667351,1
The Matrix,Ciencia Ficcion,136,121.0,88.97058823529412,1.0,2.0560024620441117,1
Forrest Gump,Drama,142,103.0,72.53521126760563,2.0,1.9460372917129511,0
The Dark Knight,Accion,152,68.0,44.73684210526316,0.0,3.493636608102273,0
The Godfather,Crimen,175,51.0,29.142857142857142,2.0,1.0,-1
Interstellar,Ciencia Ficcion,169,11.0,6.508875739644971,0.0,4.676545036298225,1
The Lord of the Rings,Fantasia,178,6.0,3.3707865168539324,4.0,2.014158693691989,-1
Fight Club,Drama,139,42.0,30.215827338129497,0.0,1.0,-1
The Lord of the Rings,Fantasia,178,58.0,32.58426966292135,2.0,2.88992426511187,0
The Lord of the Rings,Fantasia,178,21.0,11.797752808988763,1.0,2.148042079315325,-1
Pulp Fiction,Crimen,154,106.0,68.83116883116884,0.0,3.2232054429734625,0
The Lord of the Rings,Fantasia,178,68.0,38.20224719101123,3.0,1.3762449783111796,-1
The Matrix,Ciencia Ficcion,136,119.0,87.5,2.0,1.0659261479667301,1
Fight Club,Drama,139,46.0,33.093525179856115,1.0,3.0757271155966803,0
Fight Club,Drama,139,20.0,14.388489208633093,5.0,1.4405544017074974,-1
Inception,Ciencia Ficcion,148,16.0,10.81081081081081,0.0,3.3570458205352436,0
The Dark Knight,Accion,152,13.0,8.552631578947368,4.0,1.381134647394477,-1
Pulp Fiction,Crimen,154,49.0,31.818181818181817,7.0,2.1919467474249625,-1
The Lord of the Rings,Fantasia,178,5.0,2.8089887640449436,7.0,1.6530439100001821,-1
Titanic,Romance,195,5.0,2.564102564102564,3.0,5.0,1
Interstellar,Ciencia Ficcion,169,6.0,3.5502958579881656,1.0,3.2087783272883823,0
Avengers: Endgame,Accion,181,117.0,64.64088397790056,7.0,3.4286173155249506,0
Gladiator,Accion,155,42.0,27.09677419354839,4.0,3.1105324446040736,0
Inception,Ciencia Ficcion,148,115.0,77.7027027027027,3.0,5.0,1
Fight Club,Drama,139,88.0,63.30935251798561,0.0,2.0243550029241537,0
Fight Club,Drama,139,16.0,11.510791366906476,0.0,2.8816420724016734,0
The Shawshank Redemption,Suspenso,144,57.0,39.58333333333333,6.0,1.4678457898398394,-1
Pulp Fiction,Crimen,154,28.0,18.181818181818183,3.0,2.44214911070494,0
The Lord of the Rings,Fantasia,178,53.0,29.775280898876407,2.0,1.63143411243073,-1
La La Land,Musical,128,116.0,90.625,0.0,4.4482620347297575,1
Pulp Fiction,Crimen,154,113.0,73.37662337662337,4.0,2.643994879526145,0
The Shawshank Redemption,Suspenso,144,144.0,100.0,6.0,1.6635691166528797,1
Coco,Infantil,105,36.0,34.285714285714285,1.0,3.468643990019867,0
Avengers: Endgame,Accion,181,118.0,65.19337016574586,3.0,3.1001661583454494,0
Pulp Fiction,Crimen,154,51.0,33.116883116883116,1.0,3.191557150091218,0
Fight Club,Drama,139,9.0,6.474820143884892,2.0,1.911012963838321,-1
The Matrix,Ciencia Ficcion,136,22.0,16.176470588235293,5.0,3.4889755518187804,0
The Godfather,Crimen,175,83.0,47.42857142857143,5.0,1.348178980615378,0
Fight Club,Drama,139,139.0,100.0,3.0,4.319613413295129,1
Inception,Ciencia Ficcion,148,57.0,38.513513513513516,4.0,1.0,-1
The Dark Knight,Accion,152,51.0,33.55263157894737,2.0,3.9851435431368443,0
Coco,Infantil,105,105.0,100.0,0.0,4.127459529033691,1
The Shawshank Redemption,Suspenso,144,82.0,56.94444444444444,2.0,1.0,0
Interstellar,Ciencia Ficcion,169,43.0,25.443786982248522,4.0,2.8840486333454822,0
Gladiator,Accion,155,155.0,100.0,0.0,3.792288969427135,1
Interstellar,Ciencia Ficcion,169,17.0,10.059171597633137,4.0,2.9874504839672844,0
La La Land,Musical,128,124.0,96.875,0.0,3.7218662374550147,1
Fight Club,Drama,139,73.0,52.51798561151079,1.0,1.0,0
Inception,Ciencia Ficcion,148,72.0,48.64864864864865,3.0,4.152471035137977,1
The Lord of the Rings,Fantasia,178,47.0,26.40449438202247,2.0,5.0,1
Fight Club,Drama,139,64.2146,46.19755395683454,4.0,4.679137452480447,1
The Dark Knight,Accion,152,17.0,11.18421052631579,1.0,3.2697099554815487,0
The Matrix,Ciencia Ficcion,136,29.0,21.323529411764707,2.0,2.910350626629251,0
Avengers: Endgame,Accion,181,6.0,3.314917127071823,4.0,3.5121656815853024,0
Titanic,Romance,195,2.0,1.0256410256410255,0.0,4.991062106951415,1
Gladiator,Accion,155,133.0,85.80645161290322,3.0,1.0797895218924634,1
The Dark Knight,Accion,152,14.0,9.210526315789473,0.0,4.87441669395365,1
The Shawshank Redemption,Suspenso,144,90.0,62.5,3.0,1.5536980488566177,0
The Lord of the Rings,Fantasia,178,145.0,81.46067415730337,4.0,2.9356563374859297,1
The Shawshank Redemption,Suspenso,144,119.0,82.63888888888889,1.0,1.6668414178217579,1
Fight Club,Drama,139,25.0,17.985611510791365,4.0,3.9915353464668955,1
Inception,Ciencia Ficcion,148,39.0,26.351351351351347,0.0,1.967406055423956,-1
The Dark Knight,Accion,152,7.0,4.605263157894736,7.0,1.8829605871826478,-1
Forrest Gump,Drama,142,42.0,29.577464788732392,3.0,4.131825534410868,1
The Lord of the Rings,Fantasia,178,30.0,16.853932584269664,2.0,4.502424796367589,1
La La Land,Musical,128,26.0,20.3125,6.0,4.339885508382671,1
Inception,Ciencia Ficcion,148,96.0,64.86486486486487,1.0,3.2119674624579124,0
The Matrix,Ciencia Ficcion,136,43.0,31.61764705882353,6.0,3.9887705981976613,1
The Lord of the Rings,Fantasia,178,64.0,35.95505617977528,2.0,3.9321753955474765,0
The Shawshank Redemption,Suspenso,144,16.0,11.11111111111111,2.0,1.541546590649011,-1
The Lord of the Rings,Fantasia,178,79.0,44.38202247191011,1.0,5.0,1
Titanic,Romance,195,88.0,45.12820512820513,2.0,2.049947760091216,0
Fight Club,Drama,139,129.0,92.80575539568345,8.0,4.897458748361165,1
Pulp Fiction,Crimen,154,73.0,47.4025974025974,0.0,2.9273586388183146,0
The Shawshank Redemption,Suspenso,144,65.0,45.13888888888889,11.0,4.174376290078133,1
Titanic,Romance,195,18.0,9.230769230769232,6.0,3.3958142245324656,0
La La Land,Musical,128,73.0,57.03125,6.0,1.5159042650924937,0
Coco,Infantil,105,105.0,100.0,0.0,1.452891404050273,1
Gladiator,Accion,155,64.0,41.29032258064516,0.0,3.0733683051762144,0
The Godfather,Crimen,175,137.0,78.28571428571428,4.0,1.1000733731265757,0
Pulp Fiction,Crimen,154,14.0,9.090909090909092,0.0,1.0,-1
Fight Club,Drama,139,119.0,85.61151079136691,3.0,3.4092929689512594,1
Forrest Gump,Drama,142,38.0,26.76056338028169,5.0,1.0,-1
Pulp Fiction,Crimen,154,55.0,35.714285714285715,3.0,1.9619538423358858,-1
Gladiator,Accion,155,89.0,57.41935483870968,0.0,2.155227267796134,0
Inception,Ciencia Ficcion,148,88.0,59.45945945945946,4.0,1.8808703588592595,0
Forrest Gump,Drama,142,136.0,95.77464788732394,0.0,2.096866228808034,1
The Shawshank Redemption,Suspenso,144,9.0,6.25,6.0,4.310347342904112,1
Forrest Gump,Drama,142,89.0,62.676056338028175,6.0,4.072428885192798,1
The Dark Knight,Accion,152,59.0,38.81578947368421,3.0,3.2166249261616953,0
Gladiator,Accion,155,106.0,68.38709677419355,0.0,3.1324954034441514,0
Coco,Infantil,105,14.0,13.333333333333334,2.0,2.2645485006222623,-1
The Lord of the Rings,Fantasia,178,44.0,24.719101123595504,2.0,3.842869803153322,0
Titanic,Romance,195,77.0,39.48717948717949,7.0,1.8804120496533612,-1
Pulp Fiction,Crimen,154,61.0,39.61038961038961,2.0,4.495100684149795,1
The Dark Knight,Accion,152,51.0,33.55263157894737,0.0,4.236773993802188,1
Avengers: Endgame,Accion,181,87.0,48.06629834254144,4.0,1.6673460300149205,0
Forrest Gump,Drama,142,90.0,63.38028169014085,2.0,5.0,1
The Dark Knight,Accion,152,88.0,57.89473684210527,5.0,1.5525612485004405,0
La La Land,Musical,128,118.0,92.1875,0.0,3.5548808946821047,1
Interstellar,Ciencia Ficcion,169,63.0,37.278106508875744,0.0,1.9451318267709965,-1
Gladiator,Accion,155,55.0,35.483870967741936,0.0,5.0,1
Titanic,Romance,195,53.0,27.17948717948718,4.0,2.074281543257372,-1
The Matrix,Ciencia Ficcion,136,124.0,91.17647058823529,1.0,4.5636639679770195,1
Inception,Ciencia Ficcion,148,56.0,37.83783783783784,2.0,2.454172617636102,0
Forrest Gump,Drama,142,120.0,84.50704225352112,3.0,3.6762035454194684,1
Gladiator,Accion,155,43.0,27.741935483870968,4.0,4.81681435355935,1
The Matrix,Ciencia Ficcion,136,104.0,76.47058823529412,0.0,2.069703079682592,0
The Matrix,Ciencia Ficcion,136,33.0,24.264705882352942,3.0,3.4684872481026323,0
Avengers: Endgame,Accion,181,76.0,41.988950276243095,6.0,3.966403837429244,1
Fight Club,Drama,139,76.0,54.67625899280576,0.0,4.093366159727914,1
